Territory,State Name,State Abbreviation,State Code,County Name,City Code,County Code
U,VIRGINIA,VA,51,UNKNOWN,9999,033
U,VIRGINIA,VA,51,UNKNOWN,9999,115
U,VIRGINIA,VA,51,UNKNOWN,9999,035
U,VIRGINIA,VA,51,UNKNOWN,9999,117
U,VIRGINIA,VA,51,UNKNOWN,9999,079
U,VIRGINIA,VA,51,UNKNOWN,9999,081
U,VIRGINIA,VA,51,UNKNOWN,9999,001
U,VIRGINIA,VA,51,UNKNOWN,9999,083
U,VIRGINIA,VA,51,UNKNOWN,9999,003
U,VIRGINIA,VA,51,UNKNOWN,9999,005
U,VIRGINIA,VA,51,UNKNOWN,9999,087
U,VIRGINIA,VA,51,UNKNOWN,9999,007
U,VIRGINIA,VA,51,UNKNOWN,9999,089
U,VIRGINIA,VA,51,UNKNOWN,9999,009
U,VIRGINIA,VA,51,UNKNOWN,9999,091
U,VIRGINIA,VA,51,UNKNOWN,9999,011
U,VIRGINIA,VA,51,UNKNOWN,9999,013
U,VIRGINIA,VA,51,UNKNOWN,9999,095
U,VIRGINIA,VA,51,UNKNOWN,9999,015
U,VIRGINIA,VA,51,UNKNOWN,9999,097
U,VIRGINIA,VA,51,UNKNOWN,9999,017
U,VIRGINIA,VA,51,UNKNOWN,9999,099
U,VIRGINIA,VA,51,UNKNOWN,9999,019
U,VIRGINIA,VA,51,UNKNOWN,9999,021
U,VIRGINIA,VA,51,UNKNOWN,9999,103
U,VIRGINIA,VA,51,UNKNOWN,9999,023
U,VIRGINIA,VA,51,UNKNOWN,9999,105
U,VIRGINIA,VA,51,UNKNOWN,9999,025
U,VIRGINIA,VA,51,UNKNOWN,9999,077
U,VIRGINIA,VA,51,UNKNOWN,9999,163
U,VIRGINIA,VA,51,UNKNOWN,9999,685
U,VIRGINIA,VA,51,UNKNOWN,9999,167
U,VIRGINIA,VA,51,UNKNOWN,9999,690
U,VIRGINIA,VA,51,UNKNOWN,9999,169
U,VIRGINIA,VA,51,UNKNOWN,9999,700
U,VIRGINIA,VA,51,UNKNOWN,9999,710
U,VIRGINIA,VA,51,UPPERVILLE,2489,061
U,VIRGINIA,VA,51,UPRIGHT,2488,057
U,VIRGINIA,VA,51,URBANNA,2490,119
U,VIRGINIA,VA,51,VALENTINES,2491,025
U,VIRGINIA,VA,51,VANSANT,2492,027
U,VIRGINIA,VA,51,VARINA,2497,087
U,VIRGINIA,VA,51,VENIA,2496,027
U,VIRGINIA,VA,51,VERNON HILL,2494,083
U,VIRGINIA,VA,51,VERONA,2493,015
U,VIRGINIA,VA,51,VESTA,2498,141
U,VIRGINIA,VA,51,VESUVIUS,2495,163
U,VIRGINIA,VA,51,VICTORIA,2500,111
U,VIRGINIA,VA,51,VIENNA,2510,059
U,VIRGINIA,VA,51,VIEWTOWN,2512,157
U,VIRGINIA,VA,51,VILLAMONT,2514,019
U,VIRGINIA,VA,51,VINT HILL FARMS MIL IN,2518,061
U,VIRGINIA,VA,51,VINTON,2520,161
U,VIRGINIA,VA,51,VIRGILINA,2530,083
U,VIRGINIA,VA,51,VIRGINIA BEACH,2540,810
U,VIRGINIA,VA,51,VIRGINIA BEACH (CITY),,810
U,VIRGINIA,VA,51,VIRGINIA CITY,2542,195
U,VIRGINIA,VA,51,VOLNEY,2545,077
U,VIRGINIA,VA,51,WACHAPREAGUE,2550,001
U,VIRGINIA,VA,51,WAKE,2558,119
U,VIRGINIA,VA,51,WAKEFIELD,2560,183
U,VIRGINIA,VA,51,WALKERTON,2562,097
U,VIRGINIA,VA,51,WALLOPS ISLAND,2564,001
U,VIRGINIA,VA,51,WALMSLEY,2563,133
U,VIRGINIA,VA,51,WALTERS,2566,093
U,VIRGINIA,VA,51,WARDTOWN,2565,131
U,VIRGINIA,VA,51,WARENECK,2569,073
U,VIRGINIA,VA,51,WARFIELD,2567,025
U,VIRGINIA,VA,51,WARM SPRINGS,2568,017
U,VIRGINIA,VA,51,WARREN,,187
U,VIRGINIA,VA,51,WARRENTON,2570,061
U,VIRGINIA,VA,51,WARSAW,2580,159
U,VIRGINIA,VA,51,WASH DULLES AIRPORT,2593,107
U,VIRGINIA,VA,51,WASHINGTON,2590,157
U,VIRGINIA,VA,51,WASHINGTON,,191
U,VIRGINIA,VA,51,WATER VIEW,2597,119
U,VIRGINIA,VA,51,WATERFORD,2598,107
U,VIRGINIA,VA,51,WATTSVILLE,2599,001
U,VIRGINIA,VA,51,WAVERLY,2600,183
U,VIRGINIA,VA,51,WAYNESBORO,2610,820
U,VIRGINIA,VA,51,WAYNSBORO (CITY),,820
U,VIRGINIA,VA,51,WEBER CITY,2613,169
U,VIRGINIA,VA,51,WEEMS,2615,103
U,VIRGINIA,VA,51,WEIRWOOD,2616,131
U,VIRGINIA,VA,51,WEST AUGUSTA,2617,015
U,VIRGINIA,VA,51,WEST END MANOR,2618,087
U,VIRGINIA,VA,51,WEST POINT,2620,101
U,VIRGINIA,VA,51,WEST SPRINGFIELD,2621,059
U,VIRGINIA,VA,51,WESTMORELAND,,193
U,VIRGINIA,VA,51,WESTMORELAND,2623,193
U,VIRGINIA,VA,51,WEYERS CAVE,2624,015
U,VIRGINIA,VA,51,WHITACRE,2619,069
U,VIRGINIA,VA,51,WHITE MARSH,2625,073
U,VIRGINIA,VA,51,WHITE PLAINS,2639,025
U,VIRGINIA,VA,51,WHITE POST,2627,043
U,VIRGINIA,VA,51,WHITE STONE,2628,103
U,VIRGINIA,VA,51,WHITEHALL,2626,003
U,VIRGINIA,VA,51,WHITETHORN,2633,121
U,VIRGINIA,VA,51,WHITETOP,2632,077
U,VIRGINIA,VA,51,WHITEWOOD,2631,027
U,VIRGINIA,VA,51,WICOMICO,2629,073
U,VIRGINIA,VA,51,WICOMICO CHURCH,2638,133
U,VIRGINIA,VA,51,WILLIAMSBURG,2630,830
U,VIRGINIA,VA,51,WILLIAMSBURG (CITY),,830
U,VIRGINIA,VA,51,WILLIAMSVILLE,2637,171
U,VIRGINIA,VA,51,WILLIS,2634,063
U,VIRGINIA,VA,51,WILLIS WHARF,2635,131
U,VIRGINIA,VA,51,WILSONS,2636,053
U,VIRGINIA,VA,51,WINCHESTER,2640,840
U,VIRGINIA,VA,51,WINCHESTER (CITY),,840
U,VIRGINIA,VA,51,WINDSOR,2650,093
U,VIRGINIA,VA,51,WINGINA,2654,125
U,VIRGINIA,VA,51,WIRTZ,2655,067
U,VIRGINIA,VA,51,WISE,2660,195
U,VIRGINIA,VA,51,WISE,,195
U,VIRGINIA,VA,51,WITHAMS,2662,001
U,VIRGINIA,VA,51,WOLFORD,2663,027
U,VIRGINIA,VA,51,WOLFTOWN,2661,113
U,VIRGINIA,VA,51,WOODBERRY FOREST,2666,113
U,VIRGINIA,VA,51,WOODBRIDGE,2665,153
U,VIRGINIA,VA,51,WOODFORD,2664,033
U,VIRGINIA,VA,51,WOODLAWN,2667,035
U,VIRGINIA,VA,51,WOODS CROSS ROADS,2668,073
U,VIRGINIA,VA,51,WOODSTOCK,2670,171
U,VIRGINIA,VA,51,WOODVILLE,2671,157
U,VIRGINIA,VA,51,WOOLWINE,2672,141
U,VIRGINIA,VA,51,WYLLIESBURG,2674,037
U,VIRGINIA,VA,51,WYTHE,,197
U,VIRGINIA,VA,51,WYTHEVILLE,2680,197
U,VIRGINIA,VA,51,YALE,2685,183
U,VIRGINIA,VA,51,YARDS,2687,185
U,VIRGINIA,VA,51,YORK,,199
U,VIRGINIA,VA,51,YORKTOWN,2690,199
U,VIRGINIA,VA,51,ZACATA,2691,193
U,VIRGINIA,VA,51,ZANONI,2695,073
U,VIRGINIA,VA,51,ZUNI,2696,093
U,WASHINGTON,WA,53,ABERDEEN,0010,027
U,WASHINGTON,WA,53,ACME,0012,073
U,WASHINGTON,WA,53,ADAMS,,001
U,WASHINGTON,WA,53,ADDY,0015,065
U,WASHINGTON,WA,53,ADNA,0017,041
U,WASHINGTON,WA,53,AENEAS,0019,047
U,WASHINGTON,WA,53,AHTANUM,0018,077
U,WASHINGTON,WA,53,AIRWAY HEIGHTS,0022,063
U,WASHINGTON,WA,53,ALBION,0030,075
U,WASHINGTON,WA,53,ALDER,0034,053
U,WASHINGTON,WA,53,ALDERWOOD MANOR,0035,061
U,WASHINGTON,WA,53,ALGONA,0036,033
U,WASHINGTON,WA,53,ALLYN,0038,045
U,WASHINGTON,WA,53,ALMIRA,0040,043
U,WASHINGTON,WA,53,ALOHA,0039,027
U,WASHINGTON,WA,53,AMANDA PARK,0041,027
U,WASHINGTON,WA,53,AMBER,0043,063
U,WASHINGTON,WA,53,AMBOY,0042,011
U,WASHINGTON,WA,53,ANACORTES,0050,057
U,WASHINGTON,WA,53,ANATONE,0051,003
U,WASHINGTON,WA,53,ANDERSON ISLAND,0052,053
U,WASHINGTON,WA,53,APPLETON,0071,039
U,WASHINGTON,WA,53,APPLEYARD,0070,007
U,WASHINGTON,WA,53,ARDENVOIR,0077,007
U,WASHINGTON,WA,53,ARIEL,0079,015
U,WASHINGTON,WA,53,ARLINGTON,0080,061
U,WASHINGTON,WA,53,ASHFORD,0085,053
U,WASHINGTON,WA,53,ASOTIN,0090,003
U,WASHINGTON,WA,53,ASOTIN,,003
U,WASHINGTON,WA,53,AUBURN,0100,033
U,WASHINGTON,WA,53,BAINBRIDGE ISLAND,0111,035
U,WASHINGTON,WA,53,BANGOR,0105,035
U,WASHINGTON,WA,53,BARING,0101,033
U,WASHINGTON,WA,53,BASIN CITY,0103,021
U,WASHINGTON,WA,53,BATTLE GROUND,0107,011
U,WASHINGTON,WA,53,BAY CENTER,0102,049
U,WASHINGTON,WA,53,BEACON HILL,0104,015
U,WASHINGTON,WA,53,BEAUX ARTS,0115,033
U,WASHINGTON,WA,53,BEAVER,0106,009
U,WASHINGTON,WA,53,BELFAIR,0108,045
U,WASHINGTON,WA,53,BELLEVUE,0109,033
U,WASHINGTON,WA,53,BELLINGHAM,0110,073
U,WASHINGTON,WA,53,BENGE,0118,001
U,WASHINGTON,WA,53,BENTON,,005
U,WASHINGTON,WA,53,BENTON CITY,0120,005
U,WASHINGTON,WA,53,BEVERLY,0125,025
U,WASHINGTON,WA,53,BICKLETON,0135,039
U,WASHINGTON,WA,53,BINGEN,0140,039
U,WASHINGTON,WA,53,BIRCH BAY,0145,073
U,WASHINGTON,WA,53,BLACK DIAMOND,0146,033
U,WASHINGTON,WA,53,BLAINE,0150,073
U,WASHINGTON,WA,53,BLAKELY ISLAND,0155,055
U,WASHINGTON,WA,53,BLANCHARD,0156,057
U,WASHINGTON,WA,53,BLUECREEK,0158,065
U,WASHINGTON,WA,53,BONNEY LAKE,0160,053
U,WASHINGTON,WA,53,BOSTON HARBOR,0165,067
U,WASHINGTON,WA,53,BOTHELL,0170,061
U,WASHINGTON,WA,53,BOTHELL,0170,033
U,WASHINGTON,WA,53,BOW,0175,057
U,WASHINGTON,WA,53,BOYDS,0176,019
U,WASHINGTON,WA,53,BRADY,0178,027
U,WASHINGTON,WA,53,BREMERTON,0180,035
U,WASHINGTON,WA,53,BREWSTER,0190,047
U,WASHINGTON,WA,53,BRIDGEPORT,0200,017
U,WASHINGTON,WA,53,BRIER,0201,061
U,WASHINGTON,WA,53,BRINNON,0203,031
U,WASHINGTON,WA,53,BROWNS POINT,0205,053
U,WASHINGTON,WA,53,BROWNSTOWN,0204,077
U,WASHINGTON,WA,53,BRUSH PRAIRIE,0205,011
U,WASHINGTON,WA,53,BUCKLEY,0210,053
U,WASHINGTON,WA,53,BUCODA,0220,067
U,WASHINGTON,WA,53,BUENA,0223,077
U,WASHINGTON,WA,53,BURBANK,0227,071
U,WASHINGTON,WA,53,BURIEN,0229,033
U,WASHINGTON,WA,53,BURLEY,0228,035
U,WASHINGTON,WA,53,BURLINGTON,0230,057
U,WASHINGTON,WA,53,BURTON,0235,033
U,WASHINGTON,WA,53,CAMANO ISLAND,0237,029
U,WASHINGTON,WA,53,CAMAS,0240,011
U,WASHINGTON,WA,53,CAMP BONNEVILLE,0241,059
U,WASHINGTON,WA,53,CAMP MURRY,0243,053
U,WASHINGTON,WA,53,CARBONADO,0250,053
U,WASHINGTON,WA,53,CARLSBORG,0253,009
U,WASHINGTON,WA,53,CARLTON,0252,047
U,WASHINGTON,WA,53,CARNATION,0254,033
U,WASHINGTON,WA,53,CARROLLS,0256,015
U,WASHINGTON,WA,53,CARSON,0255,059
U,WASHINGTON,WA,53,CASHMERE,0270,007
U,WASHINGTON,WA,53,CASTLE ROCK,0280,015
U,WASHINGTON,WA,53,CATHLAMET,0290,069
U,WASHINGTON,WA,53,CEDONIA,0295,065
U,WASHINGTON,WA,53,CENTER,0298,031
U,WASHINGTON,WA,53,CENTERVILLE,0299,039
U,WASHINGTON,WA,53,CENTRAL PARK,0302,027
U,WASHINGTON,WA,53,CENTRALIA,0300,041
U,WASHINGTON,WA,53,CHATTAROY,0305,063
U,WASHINGTON,WA,53,CHEHALIS,0310,041
U,WASHINGTON,WA,53,CHELAN,0320,007
U,WASHINGTON,WA,53,CHELAN,,007
U,WASHINGTON,WA,53,CHELAN FALLS,0321,007
U,WASHINGTON,WA,53,CHENEY,0330,063
U,WASHINGTON,WA,53,CHESAW,0335,047
U,WASHINGTON,WA,53,CHEWELAH,0340,065
U,WASHINGTON,WA,53,CHICO,0350,035
U,WASHINGTON,WA,53,CHIMACUM,0352,031
U,WASHINGTON,WA,53,CHINOOK,0353,049
U,WASHINGTON,WA,53,CINEBAR,0354,041
U,WASHINGTON,WA,53,CLALLAM,,009
U,WASHINGTON,WA,53,CLALLAM BAY,0355,009
U,WASHINGTON,WA,53,CLARK,,011
U,WASHINGTON,WA,53,CLARKSTON,0360,003
U,WASHINGTON,WA,53,CLAYTON,0362,065
U,WASHINGTON,WA,53,CLE ELUM,0370,037
U,WASHINGTON,WA,53,CLEARLAKE,0368,057
U,WASHINGTON,WA,53,CLEARWATER,0369,031
U,WASHINGTON,WA,53,CLINTON,0372,029
U,WASHINGTON,WA,53,CLYDE HILL,0371,033
U,WASHINGTON,WA,53,COLBERT,0378,063
U,WASHINGTON,WA,53,COLES CORNER,0379,007
U,WASHINGTON,WA,53,COLFAX,0380,075
U,WASHINGTON,WA,53,COLLEGE PLACE,0390,071
U,WASHINGTON,WA,53,COLTON,0400,075
U,WASHINGTON,WA,53,COLUMBIA,,013
U,WASHINGTON,WA,53,COLUMBIA HEIGHTS,0405,015
U,WASHINGTON,WA,53,COLVILLE,0410,065
U,WASHINGTON,WA,53,CONCONULLY,0420,047
U,WASHINGTON,WA,53,CONCRETE,0430,057
U,WASHINGTON,WA,53,CONNELL,0440,021
U,WASHINGTON,WA,53,CONWAY,0441,057
U,WASHINGTON,WA,53,COOK,0442,059
U,WASHINGTON,WA,53,COPALIS BEACH,0443,027
U,WASHINGTON,WA,53,COPALIS CROSSING,0444,027
U,WASHINGTON,WA,53,COSMOPOLIS,0450,027
U,WASHINGTON,WA,53,COUGAR,0455,015
U,WASHINGTON,WA,53,COULEE CITY,0460,025
U,WASHINGTON,WA,53,COULEE DAM,0465,047
U,WASHINGTON,WA,53,COULEE DAM,0465,017
U,WASHINGTON,WA,53,COULEE DAM,0465,025
U,WASHINGTON,WA,53,COUPEVILLE,0470,029
U,WASHINGTON,WA,53,COVINGTON,0475,033
U,WASHINGTON,WA,53,COWICHE,0477,077
U,WASHINGTON,WA,53,COWLITZ,,015
U,WASHINGTON,WA,53,CRESTON,0480,043
U,WASHINGTON,WA,53,CRYSTAL MOUNTAIN,0481,053
U,WASHINGTON,WA,53,CUMBERLAND,0482,033
U,WASHINGTON,WA,53,CUNNINGHAM,0483,001
U,WASHINGTON,WA,53,CURLEW,0485,019
U,WASHINGTON,WA,53,CURTIS,0486,041
U,WASHINGTON,WA,53,CUSICK,0490,051
U,WASHINGTON,WA,53,CUSTER,0489,073
U,WASHINGTON,WA,53,DAISY,0493,065
U,WASHINGTON,WA,53,DALLESPORT,0492,039
U,WASHINGTON,WA,53,DANVILLE,0495,019
U,WASHINGTON,WA,53,DARRINGTON,0500,061
U,WASHINGTON,WA,53,DAVENPORT,0510,043
U,WASHINGTON,WA,53,DAYTON,0520,013
U,WASHINGTON,WA,53,DEEP CREEK,0524,063
U,WASHINGTON,WA,53,DEEP RIVER,0525,069
U,WASHINGTON,WA,53,DEER HARBOR,0527,055
U,WASHINGTON,WA,53,DEER LAKE,0528,065
U,WASHINGTON,WA,53,DEER PARK,0530,063
U,WASHINGTON,WA,53,DEMING,0531,073
U,WASHINGTON,WA,53,DES MOINES,0532,033
U,WASHINGTON,WA,53,DESERT AIRE,0529,025
U,WASHINGTON,WA,53,DIABLO,0535,073
U,WASHINGTON,WA,53,DISHMAN,0536,063
U,WASHINGTON,WA,53,DIXIE,0534,071
U,WASHINGTON,WA,53,DOCKTON,0537,033
U,WASHINGTON,WA,53,DOTY,0541,041
U,WASHINGTON,WA,53,DOUGLAS,,017
U,WASHINGTON,WA,53,DOUGLAS,0533,017
U,WASHINGTON,WA,53,DRYDEN,0538,007
U,WASHINGTON,WA,53,DU PONT,0539,053
U,WASHINGTON,WA,53,DUVALL,0540,033
U,WASHINGTON,WA,53,EAGLEDALE,0542,035
U,WASHINGTON,WA,53,EAST OLYMPIA,0544,067
U,WASHINGTON,WA,53,EAST WENATCHEE,0570,017
U,WASHINGTON,WA,53,EASTGATE,0543,033
U,WASHINGTON,WA,53,EASTON,0545,037
U,WASHINGTON,WA,53,EASTSOUND,0555,055
U,WASHINGTON,WA,53,EATONVILLE,0580,053
U,WASHINGTON,WA,53,EDGEWOOD,0586,053
U,WASHINGTON,WA,53,EDISON,0589,057
U,WASHINGTON,WA,53,EDMONDS,0590,061
U,WASHINGTON,WA,53,EDWALL,0592,043
U,WASHINGTON,WA,53,ELBE,0599,053
U,WASHINGTON,WA,53,ELBERTON,0600,075
U,WASHINGTON,WA,53,ELECTRIC CITY,0610,025
U,WASHINGTON,WA,53,ELK,0615,063
U,WASHINGTON,WA,53,ELLENSBURG,0620,037
U,WASHINGTON,WA,53,ELMA,0630,027
U,WASHINGTON,WA,53,ELMER CITY,0640,047
U,WASHINGTON,WA,53,ELTOPIA,0645,021
U,WASHINGTON,WA,53,ELWAH IND RESERVATION,0646,009
U,WASHINGTON,WA,53,ENDICOTT,0650,075
U,WASHINGTON,WA,53,ENTIAT,0660,007
U,WASHINGTON,WA,53,ENUMCLAW,0670,033
U,WASHINGTON,WA,53,EPHRATA,0680,025
U,WASHINGTON,WA,53,ESPANOLA,0684,063
U,WASHINGTON,WA,53,ETHEL,0687,041
U,WASHINGTON,WA,53,EUREKA,0688,071
U,WASHINGTON,WA,53,EVANS,0689,065
U,WASHINGTON,WA,53,EVERETT,0690,061
U,WASHINGTON,WA,53,EVERSON,0700,073
U,WASHINGTON,WA,53,EWAN,0701,075
U,WASHINGTON,WA,53,FAIRCHILD AF BASE,0705,063
U,WASHINGTON,WA,53,FAIRFIELD,0710,063
U,WASHINGTON,WA,53,FAIRMONT,0715,061
U,WASHINGTON,WA,53,FAIRVIEW,0720,077
U,WASHINGTON,WA,53,FALL CITY,0722,033
U,WASHINGTON,WA,53,FARMINGTON,0730,075
U,WASHINGTON,WA,53,FEDERAL WAY,0735,033
U,WASHINGTON,WA,53,FERNDALE,0740,073
U,WASHINGTON,WA,53,FERRY,,019
U,WASHINGTON,WA,53,FIFE,0747,053
U,WASHINGTON,WA,53,FIRCREST,0750,053
U,WASHINGTON,WA,53,FORD,0757,065
U,WASHINGTON,WA,53,FORKS,0760,009
U,WASHINGTON,WA,53,FORT COLUMBIA,0765,049
U,WASHINGTON,WA,53,FORT STEILACOOM,0766,053
U,WASHINGTON,WA,53,FORT WORDEN,0767,031
U,WASHINGTON,WA,53,FOUR LAKES,0768,063
U,WASHINGTON,WA,53,FOX ISLAND,0769,053
U,WASHINGTON,WA,53,FRANCES,0772,049
U,WASHINGTON,WA,53,FRANKLIN,,021
U,WASHINGTON,WA,53,FREELAND,0771,029
U,WASHINGTON,WA,53,FREEMAN,0773,063
U,WASHINGTON,WA,53,FRIDAY HARBOR,0770,055
U,WASHINGTON,WA,53,FRUITLAND,0775,065
U,WASHINGTON,WA,53,FRUITVALE,0780,077
U,WASHINGTON,WA,53,FT LAWTON,0762,033
U,WASHINGTON,WA,53,GALVIN,0783,041
U,WASHINGTON,WA,53,GARDINER,0788,031
U,WASHINGTON,WA,53,GARFIELD,,023
U,WASHINGTON,WA,53,GARFIELD,0790,075
U,WASHINGTON,WA,53,GATE,0791,067
U,WASHINGTON,WA,53,GEIGER FIELD,0792,063
U,WASHINGTON,WA,53,GEORGE,0794,025
U,WASHINGTON,WA,53,GEORGE WRIGHT AFB,0795,063
U,WASHINGTON,WA,53,GIFFORD,0797,065
U,WASHINGTON,WA,53,GIG HARBOR,0800,053
U,WASHINGTON,WA,53,GILBERTON,0804,035
U,WASHINGTON,WA,53,GLACIER,0805,073
U,WASHINGTON,WA,53,GLENOMA,0807,041
U,WASHINGTON,WA,53,GLENWOOD,0812,039
U,WASHINGTON,WA,53,GOLD BAR,0810,061
U,WASHINGTON,WA,53,GOLDENDALE,0820,039
U,WASHINGTON,WA,53,GOOSEPRAIRIE,0821,077
U,WASHINGTON,WA,53,GORST,0822,035
U,WASHINGTON,WA,53,GRAHAM,0825,053
U,WASHINGTON,WA,53,GRAND COULEE,0830,025
U,WASHINGTON,WA,53,GRANDVIEW,0840,077
U,WASHINGTON,WA,53,GRANGER,0850,077
U,WASHINGTON,WA,53,GRANITE FALLS,0860,061
U,WASHINGTON,WA,53,GRANT,,025
U,WASHINGTON,WA,53,GRAPEVIEW,0861,045
U,WASHINGTON,WA,53,GRAYLAND,0863,027
U,WASHINGTON,WA,53,GRAYS HARBOR,,027
U,WASHINGTON,WA,53,GRAYS HARBOR CITY,0865,027
U,WASHINGTON,WA,53,GRAYS RIVER,0867,069
U,WASHINGTON,WA,53,GREENACRES,0870,063
U,WASHINGTON,WA,53,GREENBANK,0875,029
U,WASHINGTON,WA,53,GREENWATER,0876,053
U,WASHINGTON,WA,53,GREENWATER,0876,033
U,WASHINGTON,WA,53,GROTTO,0877,033
U,WASHINGTON,WA,53,HADLOCK,0878,031
U,WASHINGTON,WA,53,HAMILTON,0880,057
U,WASHINGTON,WA,53,HANFORD,0885,005
U,WASHINGTON,WA,53,HANSVILLE,0887,035
U,WASHINGTON,WA,53,HARPER,0889,035
U,WASHINGTON,WA,53,HARRAH,0890,077
U,WASHINGTON,WA,53,HARRINGTON,0900,043
U,WASHINGTON,WA,53,HARTLINE,0910,025
U,WASHINGTON,WA,53,HATTON,0920,001
U,WASHINGTON,WA,53,HAZEL DELL,0921,011
U,WASHINGTON,WA,53,HEISSON,0922,011
U,WASHINGTON,WA,53,HOBART,0924,033
U,WASHINGTON,WA,53,HOCKINSON,0923,011
U,WASHINGTON,WA,53,HOH,0925,031
U,WASHINGTON,WA,53,HOLDEN VILLAGE,0926,007
U,WASHINGTON,WA,53,HOODSPORT,0927,045
U,WASHINGTON,WA,53,HOOPER,0928,075
U,WASHINGTON,WA,53,HOQUIAM,0930,027
U,WASHINGTON,WA,53,HUMPTULIPS,0935,027
U,WASHINGTON,WA,53,HUNTERS,0945,065
U,WASHINGTON,WA,53,HUNTS POINT,0947,033
U,WASHINGTON,WA,53,HUSUM,0948,039
U,WASHINGTON,WA,53,HYAK,0949,037
U,WASHINGTON,WA,53,ILWACO,0950,049
U,WASHINGTON,WA,53,INCHELIUM,0955,019
U,WASHINGTON,WA,53,INDEX,0960,061
U,WASHINGTON,WA,53,INDIAN BEACH,0959,029
U,WASHINGTON,WA,53,INDIANOLA,0961,035
U,WASHINGTON,WA,53,IONE,0970,051
U,WASHINGTON,WA,53,ISLAND,,029
U,WASHINGTON,WA,53,ISSAQUAH,0980,033
U,WASHINGTON,WA,53,JEFFERSON,,031
U,WASHINGTON,WA,53,JOINT BASE LEWIS-MCCHORD,0763,053
U,WASHINGTON,WA,53,JOYCE,0985,009
U,WASHINGTON,WA,53,KAHLOTUS,0990,021
U,WASHINGTON,WA,53,KALAMA,1000,015
U,WASHINGTON,WA,53,KAPOWSIN,1003,053
U,WASHINGTON,WA,53,KELLER,1005,019
U,WASHINGTON,WA,53,KELSO,1010,015
U,WASHINGTON,WA,53,KENDALL,1015,073
U,WASHINGTON,WA,53,KENMORE,1018,033
U,WASHINGTON,WA,53,KENNEWICK,1020,005
U,WASHINGTON,WA,53,KENNYDALE,1025,033
U,WASHINGTON,WA,53,KENT,1030,033
U,WASHINGTON,WA,53,KETTLE FALLS,1040,065
U,WASHINGTON,WA,53,KEWA,1044,019
U,WASHINGTON,WA,53,KEYPORT,1045,035
U,WASHINGTON,WA,53,KING,,033
U,WASHINGTON,WA,53,KINGSTON,1048,035
U,WASHINGTON,WA,53,KIONA,1049,005
U,WASHINGTON,WA,53,KIRKLAND,1050,033
U,WASHINGTON,WA,53,KITSAP,,035
U,WASHINGTON,WA,53,KITTITAS,1060,037
U,WASHINGTON,WA,53,KITTITAS,,037
U,WASHINGTON,WA,53,KLICKITAT,,039
U,WASHINGTON,WA,53,KLICKITAT,1062,039
U,WASHINGTON,WA,53,LA CENTER,1080,011
U,WASHINGTON,WA,53,LA CONNER,1090,057
U,WASHINGTON,WA,53,LA GRANDE,1103,053
U,WASHINGTON,WA,53,LA PUSH,1143,009
U,WASHINGTON,WA,53,LACEY,1102,067
U,WASHINGTON,WA,53,LACROSSE,1100,075
U,WASHINGTON,WA,53,LAKE FOREST PARK,1107,033
U,WASHINGTON,WA,53,LAKE STEVENS,1120,061
U,WASHINGTON,WA,53,LAKEBAY,1105,053
U,WASHINGTON,WA,53,LAKEWOOD,1124,053
U,WASHINGTON,WA,53,LAKEWOOD,1122,061
U,WASHINGTON,WA,53,LAMONA,1128,043
U,WASHINGTON,WA,53,LAMONT,1130,075
U,WASHINGTON,WA,53,LANGLEY,1140,029
U,WASHINGTON,WA,53,LARSON AFB,1145,025
U,WASHINGTON,WA,53,LATAH,1150,063
U,WASHINGTON,WA,53,LAURIER,1155,019
U,WASHINGTON,WA,53,LEAVENWORTH,1160,007
U,WASHINGTON,WA,53,LEBAM,1161,049
U,WASHINGTON,WA,53,LESTER,1162,033
U,WASHINGTON,WA,53,LEWIS,,041
U,WASHINGTON,WA,53,LIBERTY LAKE,1165,063
U,WASHINGTON,WA,53,LILLIWAUP,1168,045
U,WASHINGTON,WA,53,LINCOLN,,043
U,WASHINGTON,WA,53,LINCOLN,1169,043
U,WASHINGTON,WA,53,LIND,1170,001
U,WASHINGTON,WA,53,LITTLEROCK,1172,067
U,WASHINGTON,WA,53,LOFALL,1178,035
U,WASHINGTON,WA,53,LONG BEACH,1180,049
U,WASHINGTON,WA,53,LONGBRANCH,1181,053
U,WASHINGTON,WA,53,LONGMIRE,1185,053
U,WASHINGTON,WA,53,LONGVIEW,1190,015
U,WASHINGTON,WA,53,LOOMIS,1192,047
U,WASHINGTON,WA,53,LOON LAKE,1191,065
U,WASHINGTON,WA,53,LOPEZ,1184,055
U,WASHINGTON,WA,53,LOWDEN,1193,071
U,WASHINGTON,WA,53,LUMMI ISLAND,1194,073
U,WASHINGTON,WA,53,LYLE,1195,039
U,WASHINGTON,WA,53,LYMAN,1200,057
U,WASHINGTON,WA,53,LYNDEN,1210,073
U,WASHINGTON,WA,53,LYNNWOOD,1215,061
U,WASHINGTON,WA,53,MABTON,1220,077
U,WASHINGTON,WA,53,MALAGA,1248,007
U,WASHINGTON,WA,53,MALDEN,1250,075
U,WASHINGTON,WA,53,MALO,1251,019
U,WASHINGTON,WA,53,MALONE,1253,027
U,WASHINGTON,WA,53,MALOTT,1252,047
U,WASHINGTON,WA,53,MANCHESTER,1255,035
U,WASHINGTON,WA,53,MANSFIELD,1260,017
U,WASHINGTON,WA,53,MANSON,1261,007
