22,8.27E+17, Wed Feb 01 02:58:25 +0000 2017,1.49E+12, on morphine reading about marie colvins final assignment  heaven waiting for a ct scan. might ,  morphine,314090359, fowlerruth, storyteller. welsh. words  pictures. agent casarotto. manager mgmt 360.,0,0,2049, South LA / London, {'type': 'Point': 'coordinates': [34.027401: -118.4861406]}
2031,8.44E+17, Tue Mar 21 03:41:28 +0000 2017,1.49E+12, no one understands my migraines. its not actually a migraine.  it was real bad sept 4 2010 where i almost asked for morphine,  morphine,24276346, robsmilwaukee, im stupid. celebrities are still watching people online,0,0,274, None, None
2044,8.44E+17, Tue Mar 21 04:15:37 +0000 2017,1.49E+12, what did the power ranger say to the doctor before surgery  its morphine time,  morphine,2169673086, HarpoonCannon, snowboard kids and oot speedrunnerisfpteam lzhtvteam huge playslove and be lovedforever humbleddestined to be a hard act to followalways stay true,0,0,710, Puyallup: WA, None
2081,8.44E+17, Tue Mar 21 07:17:16 +0000 2017,1.49E+12, bruh.. i got morphine and codeine.. and im still in fucking pain  hurts to breathe.,  morphine,364601286, raquelrbt, diamond in the rough ,0,0,354, Marietta: GA, None
2082,8.44E+17, Tue Mar 21 07:23:35 +0000 2017,1.49E+12, they made me take percocet and morphine at the same time as i was leaving the er. you can say im gonna sleep like a fuckin baby.,  morphine,163569533, Dimmitt18, colorado livin.,0,0,579, None, None
2115,8.44E+17, Tue Mar 21 13:42:24 +0000 2017,1.49E+12, @sboddepmhs tkam4 mrs.duboses internal conflict is her addiction to morphine choice1,  morphine,3863815873, klocheckmyfloo, none,0,0,312, Pennsylvania: USA, None
2184,8.44E+17, Tue Mar 21 17:49:33 +0000 2017,1.49E+12, @jenlucpiquant this story was completely amazing  but the part where the first doc said i dunno. have a shot of morphine was wtf,  morphine,121869155, artologica, maker of sciencey art.  microblognitsa. keeper of the lolcats.,0,0,1293, Washington: DC, None
2193,8.44E+17, Tue Mar 21 18:31:08 +0000 2017,1.49E+12, hospital just gave me morphine. pretty sure thats what they gave that guy in saving private ryan right before he died lmao,  morphine,1592020470, PoeyJearl, mhs xctf 18,0,0,261, None, None
2244,8.44E+17, Tue Mar 21 23:15:59 +0000 2017,1.49E+12, @exqu1sitecorpse @penguincrystal wait  i have no idea whats going on. i blame the morphine.,  morphine,7.56E+17, xdracco, antifascist sindios,0,0,92, Long Beach: CA, None
2300,8.44E+17, Wed Mar 22 02:05:30 +0000 2017,1.49E+12, @mjohnbrock1 @braveheartusa @lrihendry @maxinewaters if stupidity were painful  this woman would be on a morphine drip,  morphine,465896543, TadHasse, the mero@cyberjunkie on gab.ai in case i get le boot from here. it professional  strong opinion based on strong facts.,0,0,1479, Brownsville: TX, None
2321,8.44E+17, Wed Mar 22 03:09:57 +0000 2017,1.49E+12, is her whole titty out thats how you know she off them hospital shits. morphine had me tap dancin n shit ,  morphine,344221207, knuckingham, fat libra  super gay  music major  gamer  wild feminist  muslim by birth  hoe by choice blacklivesmatter fucktrump,0,0,819, Ann Arbor: MI, None
2322,8.44E+17, Wed Mar 22 03:10:24 +0000 2017,1.49E+12, @aubernutter me either except 4 when i was in ga on ass of morphine but yah boi did his bid like a g,  morphine,242857887, jboe101807, peon at wet banditz deatailing assistant assistant top grey shirt best freind  lil brotha dat goon pc,0,0,604, traphou$ä‰å hustling , None
2333,8.44E+17, Wed Mar 22 03:41:33 +0000 2017,1.49E+12, @lisaaramos dont know if you ever had one of those morphine shots in your hip before but they are no joke. going to bed. i love you  boo. ,  morphine,2875170922, GreenAura213212, happily taken in love. honey  ,0,0,1, Manhattan: NY, None
2349,8.44E+17, Wed Mar 22 04:55:58 +0000 2017,1.49E+12, ampamp it it 4x stronger than morphine ,  morphine,8.33E+17, JustussJnaii16, she is clothed in fine linen  purple proverbs 3122 purple is the colour of royalty  giybjustus,0,0,309, On the court: TX, None
2385,8.45E+17, Wed Mar 22 11:05:16 +0000 2017,1.49E+12, good ole internet. docs wont give me morphine the internet provides. still have to hang around until then.,  morphine,26557804, linuxwiz, out of work unix zealot,0,0,134, Montgomery  TX, None
2397,8.45E+17, Wed Mar 22 12:37:35 +0000 2017,1.49E+12, they gave my husband morphine so my baby is finally getting some relief.,  morphine,167472399, daisha_charles, happy wife. ambitious. funloving. educated. alpha woman .,0,0,375, Bedford: TX, None
2412,8.45E+17, Wed Mar 22 13:37:52 +0000 2017,1.49E+12, doctor just gave me morphine  perks  and promethazine  so basically that makes me a rapper,  morphine,4843480505, alan_turbyfill,  69 dirty white boy the gringo mandingo  alanturbyfill00,0,0,306, None, None
2472,8.45E+17, Wed Mar 22 17:13:15 +0000 2017,1.49E+12, i kept wanting morphine until jamarr was like leah thats like a bag of dope i was high af,  morphine,2216623579, __loveleah, 20.. ariels momj.e,0,0,683, None, None
12,8.45E+17, Wed Mar 22 18:58:56 +0000 2017,1.49E+12, @buttercuperica my grandmother was heavily sedated by morphine palliative  the next shift arrives  doc hadnt read a damned thing 12,  morphine,28552043, vphantom, software developer  closed captioning on the side  budding futures trader  teamhooman,0,0,89, Quí©bec: Canada, None
32,8.45E+17, Wed Mar 22 20:10:51 +0000 2017,1.49E+12, if u ever leave me leave morphine at my doorcause it would take a whole lot of medicationto realize what we used to havewe dont have anymore,  morphine,917546444, StellarMegsx0x0, unique  lover of him  beauty products  cats  tattoos  bats  horror  victorian things  tv  coffee  n tea. sons of anarchy. my little monster merlin. x0x0,0,0,631, None, None
36,8.45E+17, Wed Mar 22 20:20:37 +0000 2017,1.49E+12, @buttercuperica she almost had a 2nd dose of morphine in an hour vs 12. lesson manage our own health  docs are just our helpful experts.,  morphine,28552043, vphantom, software developer  closed captioning on the side  budding futures trader  teamhooman,0,0,89, Quí©bec: Canada, None
122,8.45E+17, Thu Mar 23 00:56:53 +0000 2017,1.49E+12, this morphine has me feeling good ,  morphine,528831816, DemetriaBanae, my better half @kindrxd  just youre average taurus  cosmo student @ pmtsslc,0,0,439, Paul Mitchell The School - SLC, None
191,8.45E+17, Thu Mar 23 04:22:40 +0000 2017,1.49E+12, similar to morphine the best natural painkiller that grows in your backyard | selfsufficiency ,  morphine,82078715, silentsound49, silentsound17khzvibsmaskingbeam speakers  suethreats from deaf midgetdwarf  retardedcriminals offroad betweenstantonteresa circle waxhaw nc 281730,0,0,1312, Waxhaw:NC:USA, None
200,8.45E+17, Thu Mar 23 05:26:47 +0000 2017,1.49E+12, shes morphine  queen of my vaccine,  morphine,717432601, RogerVilchis, such a long long time to be gone and a short time to be there.,0,0,327, Oak Lawn: IL, None
312,8.45E+17, Thu Mar 23 16:57:39 +0000 2017,1.49E+12, mighty morphine power rangers. they arent very mighty and have no powers and definitely arent rangers but they are super high on morphine.,  morphine,2769640167, markcraig42281, bside song from a bmovie that nobody wants to see or hear,0,0,1349, New Jersey: USA, None
367,8.45E+17, Thu Mar 23 19:41:31 +0000 2017,1.49E+12, also  just read a review on power rangers and it says and i quote bring some advil  its morphine time i love when movies get dragged,  morphine,1571869250, Reiko_Aozoki, expect daily tweets from a sarcastic  cynical neet who doesnt enjoy you reading my bio or tweets,0,0,4997, In a Yellow Submarine, None
385,8.45E+17, Thu Mar 23 20:45:36 +0000 2017,1.49E+12, lol just heard a nursedoctor almost give someone a double dosage for morphine bc they have a pump but never asked ,  morphine,93701176, alexisasherr, dark side of the moon.  girl power forever.  liberal snowflake ,0,0,684, Michigan, None
432,8.45E+17, Thu Mar 23 23:00:42 +0000 2017,1.49E+12, its morphine time,  morphine,1407954338, iclassicmayhem, none,0,0,57, Rhode Island: USA, None
434,8.45E+17, Thu Mar 23 23:11:22 +0000 2017,1.49E+12, its morphine time recliners powerrangers lisaf nathanf daniellef jaredf jacobf @ uec ,  morphine,502262726, monsterbluecats, i love god  lisa  nathan and danielle  jared  jacob  my friends  and fishing,0,0,72, Sale Creek : TN, {'coordinates': [35.15232287: -84.95211195]: 'type': 'Point'}
441,8.45E+17, Thu Mar 23 23:36:37 +0000 2017,1.49E+12, i took a couple morphines and then ate a bunch of food and in case you didnt know opiates make you constipated so yeah ,  morphine,464982709, nataliepicht, 21  az || fry your brain,0,0,1182, Tucson: AZ, None
450,8.45E+17, Fri Mar 24 00:17:52 +0000 2017,1.49E+12, @theiancrawford @willydawonder i read this quickly as i was scrolling and saw its morphine time. and was briefly concerned. carry on.,  morphine,17978247, OffsetSteven, i play guitar in a band called @offsetseason. suu grad 13. niners.,0,0,394, Las Vegas: NV, None
474,8.45E+17, Fri Mar 24 01:41:50 +0000 2017,1.49E+12, world kiss cams where the guy doesnt kiss back are staged  and people saying nonsense while on morphine is an act that they are overdoing.,  morphine,55154165, jokerst_twin, pilot. entrepreneur. law student.,0,0,75, El Dorado Hills: CA, None
531,8.45E+17, Fri Mar 24 04:43:46 +0000 2017,1.49E+12, shes morphine  queen of my vaccine  ,  morphine,756272994, cdf_xoxo3, i live in a world of fantasy  so keep your reality away from me univeristyofouthcarolina17,0,0,420, Columbia: SC, None
535,8.45E+17, Fri Mar 24 05:13:42 +0000 2017,1.49E+12, its morphine time youbitchyou yee,  morphine,91193519, Kustamusic, instagram kustamusic,0,0,235, San Jose: CA, None
559,8.45E+17, Fri Mar 24 07:41:28 +0000 2017,1.49E+12, when the morphine wears off,  morphine,7.42E+17, __lisetteorozco, none,0,0,176, None, None
569,8.45E+17, Fri Mar 24 11:33:40 +0000 2017,1.49E+12, i hate this morphine shii have u in damn slow motion,  morphine,359025648, MiiBeautii_aLd, beat the oddsdo numbers remain humble,0,0,774, United States, None
633,8.45E+17, Fri Mar 24 15:18:37 +0000 2017,1.49E+12, good morning.  let me try out this morphine ,  morphine,2239333390, EnviousClouds, diablo blanco visual renegad . rampant villain.... billsmafia you ever dance with the devil in the pale moon light the timeless one. halo fanatic reclaimer,0,0,655, Buffalo: NY.   DripVerse, None
645,8.45E+17, Fri Mar 24 16:05:58 +0000 2017,1.49E+12, @camfinn02 i was plus an evangelist told my dad they used morphine to morph sooooo,  morphine,99794631, jwilliams1027, follower of jesus christ nothing else matters,0,0,597, columbus ohio, None
716,8.45E+17, Fri Mar 24 18:29:26 +0000 2017,1.49E+12, gonna go see the addict rangers tonight. its morphine time,  morphine,7.34E+17, liquid_lad, slinging shit and takin names.                                        cmhs 19,0,0,70, Carver: MA, None
722,8.45E+17, Fri Mar 24 18:37:51 +0000 2017,1.49E+12, someone shouldve recorded me while i was on morphine i wanna see myself,  morphine,1927669735, MoyDimaggio96, cali . im prada you re nada .,0,0,281, None, None
758,8.45E+17, Fri Mar 24 20:35:49 +0000 2017,1.49E+12, mighty morphine time,  morphine,20011569, fedogs, eff your followers hitler had millions  jesus had twelve,0,0,172, q york, None
793,8.45E+17, Fri Mar 24 22:37:01 +0000 2017,1.49E+12, 6 hours postop  thank god for the morphine pca pump cause this motherfucking hurts,  morphine,1480319071, MalditangRN, alert  oriented x 23 | always give your 100... unless youre donating blood | i am titanium. literally.,0,0,178, Arlington: VA, None
841,8.45E+17, Sat Mar 25 00:57:16 +0000 2017,1.49E+12, i am now on morphine and had a cat scan.,  morphine,7.35E+17, Denise_Marie_47, author. mom. wife. look for my first book  the adventures of sammy the gerbil  in the childrens section. contact me at denisetbechtold@gmail.com.,0,0,4041, Kentucky: USA, None
862,8.45E+17, Sat Mar 25 02:14:57 +0000 2017,1.49E+12, has a shaved neck and feet  also on kitty morphine. yet hes back being fat  @themvj ,  morphine,255649704, CleSoldier2011, oif vet  cleveland sports fan  animal lover  rocky mountain born  been around the  engaged to my best friend @memissc puravida hookem stros,0,0,2974, Cleveland: OH, None
874,8.45E+17, Sat Mar 25 02:59:21 +0000 2017,1.49E+12, mighty morphine power rangers is a lot like the mighty morphin power rangers but much sadder,  morphine,513987742, marcelwastaken, now with blast processing,0,0,325, NYC to DFW, None
900,8.45E+17, Sat Mar 25 04:30:21 +0000 2017,1.49E+12, thanks brothers thrashed and smashed morphine vs sobrietysobriety barely lol friends raise your hands if your h ,  morphine,8.45E+17, Christo57468802, i am a viking motherfucker,0,0,42, Matthews: NC, None
931,8.46E+17, Sat Mar 25 08:55:41 +0000 2017,1.49E+12, leave some morphine at my door  cause it will take a lot of a medication to realize what we use to have and we dont have anymore,  morphine,614072270, luviaCr, ve detras de tus sueos no detras de la gente . sc luviacr,0,0,466, Laughlin: NV, None
932,8.46E+17, Sat Mar 25 09:46:38 +0000 2017,1.49E+12, after a ct  ultrasound  iv  morphine  nausea meds amp 9hrs in the er  this girl is happy to be home. thanks for all t ,  morphine,550186075, KateNidy, when you cant find the sunshine  be the sunshine             i also get really fired up about womens soccer,0,0,592, Milwaukee: WI, None
971,8.46E+17, Sat Mar 25 15:24:40 +0000 2017,1.49E+12, mighty morphine sour rangers,  morphine,63632717, ESSFAWN, photographer photoing photos of pho,0,0,197, Sioux Falls: SD, None
979,8.46E+17, Sat Mar 25 16:26:15 +0000 2017,1.49E+12, sometimes i drink too much caffeine or go to sleep like im dope on morphine  @ cartel coffee lab ,  morphine,419931560, B4dry94, some people think im funny. i here talk about myself  inter milan    quote songs i like  and write the things i couldnt say  snapchat b4dry,0,0,210, Tempe:AZ, {'coordinates': [33.42120311: -111.94264412]: 'type': 'Point'}
1005,8.46E+17, Sat Mar 25 18:13:26 +0000 2017,1.49E+12, its morphine time powerranger @ carmike cinema 18 jones valley ,  morphine,33953063, ScareQrow, everyday like a sunday,0,0,1272, Poorest part of big rich town, {'coordinates': [34.67324284: -86.54734671]: 'type': 'Point'}
1030,8.46E+17, Sat Mar 25 20:22:11 +0000 2017,1.49E+12, this reminds me of the one time i was given morphine. i live with chronicpain and those few hours were so... wonde ,  morphine,30585609, NoetheMatt, library fellow at @ummslibrary  graphicmedicine specialist at @nnlmner. views are mine. meded medlibs critlib oa  ,0,0,1581, Worcester: MA, None
1056,8.46E+17, Sat Mar 25 21:48:25 +0000 2017,1.49E+12, i must have just gotten out of surgery  because its morphine time. powerrangers @ edwards brea ,  morphine,32785765, akaTheOtherGuy, aka the other guy podcaster  writer  voice over guy  teller of bad jokes   always tired. @poipodcast |  | @thegeeklyplanet,0,0,380, Internet, {'coordinates': [33.91940916: -117.9009646]: 'type': 'Point'}
1083,8.46E+17, Sat Mar 25 23:42:55 +0000 2017,1.49E+12, i guess it is morphine time...i mean morphin time. morphine time is something completely ,  morphine,34743525, SpecialMarkPro, member of  and host of a movie review show podcast. indie filmmakers looking for reviewers  lets talk.,0,0,3061, Stevens Point: WI, {'coordinates': [44.51074118: -89.57105088]: 'type': 'Point'}
1120,8.46E+17, Sun Mar 26 02:44:23 +0000 2017,1.49E+12, @lcdollarjr a salute to 447th b. gs lt. bob femoyer  b17 nav. awarded cmh. bob   mortally wounded  refused morphine  guided ship to base.,  morphine,147645146, PTSDandYOU, author my private warliberated body  captive mind. spokesman on ptsd. wwii former pow in germany.,0,0,2720, New York, None
1124,8.46E+17, Sun Mar 26 03:14:45 +0000 2017,1.49E+12, someones feeling pretty good after a little morphine dose. prayforkatiemac kteam hospitallife music ,  morphine,232732649, DaphneGaspard, southern girl. jesus lover. wife. mother. friend. learning to love more  to be thankful always. lover of laughter  coffee  netflix  and naps.,0,0,275, None, None
1132,8.46E+17, Sun Mar 26 03:48:26 +0000 2017,1.49E+12, antibiotics and morphine are very different drugs livepd,  morphine,14535651, BillyHoward423, billy | new jersey | traveler| picturetaker  | | lefty  dem  snowflake lib . instagram billyhoward423,0,0,1429, New Jersey: USA, None
1133,8.46E+17, Sun Mar 26 03:51:40 +0000 2017,1.49E+12, @kicktothestomak that is morphine. livepd,  morphine,20219629, Pitcrewprincess, native american  choctaw nationtexas rangersdallas cowboyshookem dallas stars backthebluealways teamfattyguy,0,0,2635, Texas: duh. , None
1157,8.46E+17, Sun Mar 26 05:22:56 +0000 2017,1.49E+12, @gehrig38 in bed . just had tumor removed yesterday . your tweets and morphine drip . makes me smile ,  morphine,93958854, rzhawk2006, none,0,0,130, None, None
1158,8.46E+17, Sun Mar 26 05:29:33 +0000 2017,1.49E+12, @gehrig38 btw . even with morphine drip .probably could of drafted better team,  morphine,93958854, rzhawk2006, none,0,0,130, None, None
1202,8.46E+17, Sun Mar 26 13:54:05 +0000 2017,1.49E+12, tears of change  morphine alessio pili remix ,  morphine,78703671, TechnoChode, low frequency oscillation,0,0,373, Denver: CO, None
1262,8.46E+17, Sun Mar 26 17:28:52 +0000 2017,1.49E+12, i read an article on snap that stated a mom gave her 14 year old son some wax and a gpen. he was addicted to morphine and the weed helped,  morphine,436243608, jorvonte123, hooper soonernation lakernation godislove twentyfouronmyback davidsoncurry ihoop basketballislove gymrat,0,0,351, San Marcos Tx, None
1263,8.46E+17, Sun Mar 26 17:29:46 +0000 2017,1.49E+12, ease the pain and he ended up saying no to the morphine. so im really still trying to figure out why green isnt legal everywhere,  morphine,436243608, jorvonte123, hooper soonernation lakernation godislove twentyfouronmyback davidsoncurry ihoop basketballislove gymrat,0,0,351, San Marcos Tx, None
1272,8.46E+17, Sun Mar 26 18:16:26 +0000 2017,1.49E+12, had my first dose of morphine last night at the er.. it made my face itch and made me feel like i was sitting on a cloud with my man jesus,  morphine,3321730345, arc9817, love god love people make a difference be thankful | scarc199817 | psalm 612 |,0,0,379, Lubbock: TX, None
1275,8.46E+17, Sun Mar 26 18:34:52 +0000 2017,1.49E+12, idk how bubbles isnt dead i know he did a lot of valium amp morphine with mj amp rode rollercoasters at neverland tripping shrooms .,  morphine,82531928, RealistIshEver, i care about cool stuff.,0,0,2114, Inhaling The Herb&Observing , None
1308,8.46E+17, Sun Mar 26 20:25:13 +0000 2017,1.49E+12, eric got percocet p.o. then iv morphine amp iv dilaudid... easy to say im enjoying the painmed induced compliments hes giving me ,  morphine,1029452035, magg_3, you probably just came here to see pics of my dog ,0,0,617, Oscoda: MI, None
1342,8.46E+17, Sun Mar 26 21:53:00 +0000 2017,1.49E+12, im excited for my morphine drip when i have surgery,  morphine,43840195, warrenbru, lets dance by the ocean ,0,0,250, San Francisco: CA, None
1391,8.46E+17, Mon Mar 27 00:03:49 +0000 2017,1.49E+12, its morphine time @ regal cinemas atlas park 8  @regalmovies for power rangers in glendale  ny w @donngeezy ,  morphine,100709265, UNTIEDSANDALS, dadbod model.,0,0,243, Queens: New York, {'coordinates': [40.70799576: -73.86809246]: 'type': 'Point'}
1603,8.46E+17, Mon Mar 27 17:02:54 +0000 2017,1.49E+12, throw back to when samson was doped up on morphine because he had to get a tooth removed.  puppy ,  morphine,786144475, thelandofphilly, 24 years old.  youll love me.,0,0,213, Cincinnati: Ohio, None
1709,8.46E+17, Mon Mar 27 23:02:54 +0000 2017,1.49E+12, its morphine time... i mean morpine time... go go power ranger... good lord im high as hell... go go pink ranger....,  morphine,204467871, RobinHOOdKeYs, constantly annoying alicia keys and her crew. jump in anytime  alicia keys official 2020 presidential campaign manager.  ak2020 give us the vote...,0,0,1454, Oakland: CA, None
1722,8.47E+17, Mon Mar 27 23:50:54 +0000 2017,1.49E+12, rage against the morphine hospitalbands,  morphine,15313396, jwgagne, musician  baseball and hockey fan  hashtag warrior. not affiliated with gymnastics in any way.,0,0,2566, Milwaukee: WI, None
2009,8.47E+17, Tue Mar 28 18:03:34 +0000 2017,1.49E+12, on my way back home from the hospital  though still drowsy from the morphine  i managed to take ,  morphine,47847486, leogrivera, fashion journalist in new york city. californian and venezuelan. huge taylor swift fan lifeofleo vidadeleo swiftieforlife,0,0,63, New York: NY, {'coordinates': [40.76916667: -73.96555556]: 'type': 'Point'}
2023,8.47E+17, Tue Mar 28 18:36:15 +0000 2017,1.49E+12, if you ever leave me baby  leave some morphine at my doorrre,  morphine,1025001097, agerose821, rip db  ap,0,0,443, None, None
2118,8.47E+17, Tue Mar 28 22:22:37 +0000 2017,1.49E+12, just when i was searching for morphine my daughter by another mother booked me an awesome massage . i may last awhile longer i am blessed,  morphine,4306210272, hsppygranny1, none,0,0,165, Arlington: TX, None
2256,8.47E+17, Wed Mar 29 05:20:25 +0000 2017,1.49E+12, nah shes just on morphine ,  morphine,1043002646, DestyniAnn, none,0,0,325, McAllen: TX, None
2267,8.47E+17, Wed Mar 29 06:38:51 +0000 2017,1.49E+12, @saramedrano thats the fucking best thi morphine is amazing,  morphine,2825583624, savagge261, fear none   usmc  shipping may 15 ,0,0,126, Long Beach: CA, None
2296,8.47E+17, Wed Mar 29 10:56:42 +0000 2017,1.49E+12, if you dont listen to the band morphine what are you even doing,  morphine,340727284, lo_coled, ros made me do it ,0,0,844, Kentucky, None
2388,8.47E+17, Wed Mar 29 15:05:51 +0000 2017,1.49E+12, @potus befor u take opioids away from me plz talk2me ive been on my morphine 30 yrs.if u take it away or make it hard to get i will b hurt,  morphine,2315270020, AndMySpace, god momnanasisterpolitical junkie standing with my pres.45 constitution draintheswamp drainthejudges buildthewall 2a veterans kill isisaffiliates,0,0,1238, IOWA HAWKEYE COUNTRY!BIG 10, None
2608,8.47E+17, Wed Mar 29 21:01:54 +0000 2017,1.49E+12, i know im talking a lot. im full of morphine  @dawnnadukes at appropriations meeting txlege mysa,  morphine,15488528, pfikac, austin bureau chief  san antonio expressnews,0,0,5481, iPhone: 0.000000:0.000000, None
2656,8.47E+17, Wed Mar 29 22:17:31 +0000 2017,1.49E+12, medicaltvorfilms scream 4 morphine,  morphine,29833261, Hunter_Downs, i  put  the  sexy  in  dyslexia,0,0,6743, Houston:Texas, None
2892,8.47E+17, Thu Mar 30 03:38:36 +0000 2017,1.49E+12, hate seeing nan in pain. thankful for morphine and good friends,  morphine,429162260, torinstephens, none,0,0,522, Tushka: OK, None
3020,8.47E+17, Thu Mar 30 13:42:56 +0000 2017,1.49E+12, if you ever leave me baby leave some morphine at my door,  morphine,1043530753, NicoleRluchin, 18 heb 619  they said if you dont let it out youre gonna let it eat you away. 21917,0,0,299, probs w/ gab , None
3026,8.47E+17, Thu Mar 30 13:53:33 +0000 2017,1.49E+12, brunoif you ever leave me baby    me leave some morphine at my door ,  morphine,3111656634, anyston_34, avery  aaron,0,0,232, musty?, None
3149,8.48E+17, Thu Mar 30 17:45:11 +0000 2017,1.49E+12, hey chris you better begin with yourself hear you love getting high on cocaine and morphine like your daddy trump ,  morphine,254059750, glererd, ham radio operator,0,0,1979, None, None
3219,8.48E+17, Thu Mar 30 20:48:01 +0000 2017,1.49E+12, wheres the morphine,  morphine,412833240, juanalv101, haz t propia suerte. make your own luck.  just trying to put my momma in a new house,0,0,322, Oklahoma City: OK, None
3226,8.48E+17, Thu Mar 30 21:06:09 +0000 2017,1.49E+12, two separate doses of morphine...and im still in pain,  morphine,1164720325, metalnelly, moon river and me,0,0,713, None, None
3243,8.48E+17, Thu Mar 30 21:27:13 +0000 2017,1.49E+12, investigators say a drug 10 000 times stronger than morphine is behind 5 overdose deaths around the twin cities. details at 5 on @wcco.,  morphine,277538408, Jeff_Wagner4, reporter at @wcco. born and raised in the chicago suburbs. @illinoisstateu  @wcia3  @wishtv alum. storytelling  music  and sports are my passions.,0,0,1043, Minneapolis: MN, None
3259,8.48E+17, Thu Mar 30 22:05:25 +0000 2017,1.49E+12, tell me why im in morphine and i can still feel pain. riddle me that,  morphine,1164720325, metalnelly, moon river and me,0,0,713, None, None
3266,8.48E+17, Thu Mar 30 22:13:44 +0000 2017,1.49E+12, 4. cdc guidelines on cot for cnnp. use naloxone kits for morphine daily equivalents gt50mg. im2017 or  you know dont start opioid tx.,  morphine,185412913, cheeler, internist  sw region cmio at @intermountain healthcare. crusader against opioids for chronic noncancer pain. passion for geriatrics  dementia   hpm.,0,0,121, St. George: UT: USA, None
3302,8.48E+17, Thu Mar 30 23:33:50 +0000 2017,1.49E+12, mighty morphine ,  morphine,15852646, YvesDarbouze, ,0,0,656, BROOKLYN, None
3437,8.48E+17, Fri Mar 31 08:57:30 +0000 2017,1.49E+12, wearing my retainer is the bane of my existence and i need morphine because my teeth hurt.,  morphine,352362691, J_Dan13,  vpmd. ifc vp of recruitment. ccu18. moderation is for cowards  anything worth doing is worth overdoing.,0,0,859, Myrtle Beach: SC, None
3491,8.48E+17, Fri Mar 31 14:09:02 +0000 2017,1.49E+12, the fact that i called 2 of my male nurses in the hospital baby and daddy when i was on morphine really makes me feel bad for them,  morphine,38445228, ajims97, you can take the girl out of ny  but you cant take ny out of the girl the university of alabama 2019,0,0,1966, Long island  ä_ç¥Ÿ Tuscaloosa: AL, None
3512,8.48E+17, Fri Mar 31 14:57:33 +0000 2017,1.49E+12, its morphine time gogopowerrangers powerrangers blueranger ,  morphine,63940010, KiraC91, my names  corey.  gay  and single  i love cooking  film buff  music  cons  hanging out  painting  reading travel  photography  gaming.,0,0,1591, Windsor: Ontario, {'coordinates': [42.2756: -82.9556]: 'type': 'Point'}
3517,8.48E+17, Fri Mar 31 15:01:38 +0000 2017,1.49E+12, its the morphine and the painkillers   matt gauthier ,  morphine,2364490603, bearingsband, new single north hansen out now.  ottawa  ontario @hiiminaband @ryanculligan @connorkington @hanescollin @tsnitch ,0,0,393, None, None
3539,8.48E+17, Fri Mar 31 15:48:11 +0000 2017,1.49E+12, fentanyl and morphine   new friends added to my list,  morphine,361506999, SAlmazdi,        ...       fighting cancer,0,0,812, Kuwait, None
3579,8.48E+17, Fri Mar 31 17:53:56 +0000 2017,1.49E+12, i have hardly used my pain pump i forgot i had it ... used 38 mg of morphine in 9 hours ,  morphine,121947003, paigewightman, i mostly complain  and talk about moving south.,0,0,457, Tempe: Arizona, None
3590,8.48E+17, Fri Mar 31 18:13:43 +0000 2017,1.49E+12, hes morphine  the king of my vaccine my love my love my love love love,  morphine,4605340102, jalynlove__, may 4th 901615,0,0,198, Smyrna: TN, None
3619,8.48E+17, Fri Mar 31 19:40:03 +0000 2017,1.49E+12, new experience for me. bonus morphine. please sir  i want some more. but im not so foggy that ,  morphine,15389976, mjhawley, scientist  musician.,0,0,222, iPhone: 13.735214:100.551727, {'coordinates': [42.3625449: -71.0693701]: 'type': 'Point'}
3665,8.48E+17, Fri Mar 31 22:10:49 +0000 2017,1.49E+12, so they gave pop morphine to put him to sleep .. tried to hold him down amp this man stood up while they was holding him  @kingdej,  morphine,323617904, tiahh_, god 1st family 2nd | icc17 |smttt19|  philippians 413,0,0,2557, Coldwater: MS or Fulton: MS, None
3739,8.48E+17, Sat Apr 01 01:41:59 +0000 2017,1.49E+12, yunggggggggg leannnnn up in the cut for some morphine,  morphine,156438853, Steez_Louise, young  black   gifted.,0,0,1108, where the wild jawns are , None
3755,8.48E+17, Sat Apr 01 02:22:27 +0000 2017,1.49E+12, shayla on morphine lmao. better than hearing her crying and hurt ,  morphine,1535727144, t_Tifini, tifini tornatoremoyer,0,0,683, New Albany: OH, {'coordinates': [43.07741992: -75.65397863]: 'type': 'Point'}
3771,8.48E+17, Sat Apr 01 02:49:39 +0000 2017,1.49E+12, i wish i had some morphine for my teeth rn ,  morphine,723674960, MacielJosue, those who criticize our generation forget who raised it tiny,0,0,1175, None, None
3814,8.48E+17, Sat Apr 01 06:57:39 +0000 2017,1.49E+12, anybody have access to a morphine drip asking for a friend. ,  morphine,37882628, SamuraiLisa, i live in the middle of nowhere and sometimes i cook and make quilts. i also have a beagle. teamrouseyforlife,0,0,2404, Newton: IL, None
3983,8.48E+17, Sat Apr 01 22:59:39 +0000 2017,1.49E+12, the only reason im not addicted to hundreds of milligrams of morphine anymore. ,  morphine,571087149, SpiderAkaKaydi, when you paint a dragonyou paint his scales not his boneswhen you see a manyou see his facenot his heart. personal and rp account multi char mvrp,0,0,194, OCs in pinned tweet female mun, None
4043,8.48E+17, Sun Apr 02 02:59:19 +0000 2017,1.49E+12, my bone is broken in half and morphine did nothing to help the pain   but the second i hit my dab pen my pain has subsided iloveweed,  morphine,70845902, sophipher, i will never be twitter famous,0,0,116, la   , None
